tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity,total_data,average_datasize,jumlah_koneksi_deviation,jumlah_tujuan_unik_deviation,jumlah_port_unik_deviation,total_data_deviation,baseline_confidence,anomaly_score,anomaly_label
2026-08-06,10:00,192.168.2.113,12,3,2,0.4167,0.5833,0.0,0.0,0.25,740,61.67,-1.0840030063016708,-1.0791852151625523,-1.3489815189531904,-0.8701568514940612,established,-0.260348,Normal
2026-08-06,10:00,192.168.2.114,447,84,4,0.0045,0.9687,0.0268,0.0,0.1879,122030,273.0,0.7528187186416191,1.8789385442562294,0.0,0.483864766353749,established,-0.313581,Normal
2026-08-06,10:00,192.168.2.115,30,16,2,0.0,0.9667,0.0333,0.0,0.5333,18552,618.4,-0.08797705558390373,-0.0749434177196217,0.0,-0.03592788220621754,established,-0.338052,Normal
2026-08-06,10:00,192.168.2.124,4,3,1,0.0,1.0,0.0,0.0,0.75,2676,669.0,-1.2758439667207886,-3.516987531556532,-0.6744907594765952,-1.205535629236675,established,-0.258257,Normal
2026-08-06,10:00,192.168.2.126,626,65,8,0.1725,0.2891,0.1438,0.3946,0.1038,55412,88.52,-0.9004584151931891,0.6034482758620688,0.0,-0.6744907594765952,established,-0.178643,Normal
2026-08-06,10:00,192.168.2.154,47,17,3,0.0,0.9362,0.0638,0.0,0.3617,24402,519.19,-0.32038311075138276,-0.24526936708239827,-0.3372453797382976,0.12693564691161907,established,-0.335186,Normal
2026-08-06,10:00,192.168.2.159,140,51,10,0.0857,0.8286,0.0714,0.0143,0.3643,82708,590.77,0.2662463524249718,1.0376780915024542,1.6862268986914881,0.7330341554100399,established,-0.30672,Normal
2026-08-06,10:00,192.168.2.165,3,1,1,0.0,1.0,0.0,0.0,0.3333,132,44.0,0.6744907594765952,0.0,0.0,0.6744907594765952,established,-0.34443,Normal
2026-08-06,10:00,192.168.2.170,5,3,1,0.0,1.0,0.0,0.0,0.6,3854,770.8,-0.4817791139118537,0.0,0.0,-0.645946216506463,established,-0.33403,Normal
2026-08-06,10:00,192.168.2.171,53,29,4,0.0189,0.9434,0.0377,0.0,0.5472,20483,386.47,-0.5246039240373519,-0.5620756328971627,-0.6744907594765952,-0.4969785588559258,established,-0.328029,Normal
2026-08-06,10:00,192.168.2.180,3,1,1,0.0,0.0,1.0,0.0,0.3333,528,176.0,0.0,0.0,0.0,-0.33915072086676257,established,-0.178399,Normal
2026-08-06,10:00,192.168.2.183,51,23,6,0.0,0.6275,0.3137,0.0588,0.451,32638,639.96,0.0,0.1498868354392434,-0.3372453797382976,0.3935650698285348,established,-0.247406,Normal
2026-08-06,10:00,192.168.2.185,64,38,2,0.0,0.9844,0.0156,0.0,0.5938,24302,379.72,-0.8301424732019633,0.13489815189531904,-0.6744907594765952,-0.6264542705258928,established,-0.325154,Normal
2026-08-06,10:00,192.168.2.194,218,60,5,0.0229,0.9358,0.0367,0.0046,0.2752,53514,245.48,1.1596507794509883,0.6245284809968473,-0.9442870632672333,0.733056013127548,established,-0.319716,Normal
2026-08-06,10:00,192.168.2.195,3,3,2,0.0,0.6667,0.3333,0.0,1.0,2566,855.33,-0.6744907594765952,-0.7306983227663114,0.0,-0.6744907594765952,established,-0.212744,Normal
2026-08-06,10:00,192.168.2.197,137,47,6,0.1387,0.7956,0.0657,0.0,0.3431,68189,497.73,0.9857941869273315,1.7705382436260624,2.023472278429786,1.3883846896157779,established,-0.289273,Normal
2026-08-06,10:00,192.168.2.199,1261,70,8,0.1301,0.1427,0.3021,0.4251,0.0555,154630,122.62,1.2019535604841778,0.3507351949278295,0.6744907594765952,0.906550381135052,established,-0.138174,Normal
2026-08-06,11:00,192.168.2.114,137,40,3,0.0073,0.9708,0.0219,0.0,0.292,42981,313.73,-0.5961628003115712,-0.24088955695592684,-0.6744907594765952,-0.7335204437260595,established,-0.331817,Normal
2026-08-06,11:00,192.168.2.115,9,7,1,0.0,1.0,0.0,0.0,0.7778,5362,595.78,-0.7038164446712298,-0.7494341771962169,-0.6744907594765952,-0.8027381836625432,established,-0.312568,Normal
2026-08-06,11:00,192.168.2.126,747,58,8,0.1486,0.2704,0.1526,0.4284,0.0776,66819,89.45,-0.1080550098231827,0.0,0.0,0.0,established,-0.178182,Normal
2026-08-06,11:00,192.168.2.152,296,97,4,0.1791,0.6453,0.1757,0.0,0.3277,64006,216.24,0.1541693164517932,1.723698607551299,0.0,-0.3222082769622738,established,-0.297987,Normal
2026-08-06,11:00,192.168.2.154,26,12,2,0.0,0.8846,0.1154,0.0,0.4615,12492,480.46,-0.6744907594765952,-0.5518560759353961,-0.6744907594765952,-0.5394974827852657,established,-0.320129,Normal
2026-08-06,11:00,192.168.2.159,60,29,6,0.0833,0.8833,0.0333,0.0,0.4833,25119,418.65,-0.4437439207082863,-0.10376780915024542,0.3372453797382976,-0.43923831622109466,established,-0.327923,Normal
2026-08-06,11:00,192.168.2.165,2,1,1,0.0,1.0,0.0,0.0,0.5,88,44.0,0.0,0.0,0.0,0.0,established,-0.34333,Normal
2026-08-06,11:00,192.168.2.166,421,98,4,0.1544,0.6627,0.1829,0.0,0.2328,27545,65.43,0.15895642102314664,1.3115098100933795,1.0,-0.4316728490914581,established,-0.300985,Normal
2026-08-06,11:00,192.168.2.170,2,2,1,0.0,1.0,0.0,0.0,1.0,1288,644.0,-0.770846582258966,-0.3372453797382976,0.0,-1.0768009062791648,established,-0.25704,Normal
2026-08-06,11:00,192.168.2.171,102,58,5,0.0,0.902,0.098,0.0,0.5686,32182,315.51,0.0,0.2529340348037232,0.0,-0.1717295008980227,established,-0.3222,Normal
2026-08-06,11:00,192.168.2.180,1,1,1,0.0,0.0,1.0,0.0,1.0,176,176.0,-0.6744907594765952,0.0,0.0,-0.6744907594765953,established,-0.121379,Normal
2026-08-06,11:00,192.168.2.183,12,7,3,0.0,0.75,0.25,0.0,0.5833,5225,435.42,-0.8768379873195739,-1.0492078480747036,-1.3489815189531904,-0.9237486370346671,established,-0.2741,Normal
2026-08-06,11:00,192.168.2.185,112,57,5,0.0089,0.9464,0.0179,0.0268,0.5089,33713,301.01,0.0,1.41643059490085,1.3489815189531904,-0.18281207473093627,established,-0.286647,Normal
2026-08-06,11:00,192.168.2.194,134,50,7,0.0821,0.8358,0.0746,0.0075,0.3731,25174,187.87,0.16566439706442687,0.12490569619936948,-0.40469445568595713,-0.5426851770861344,established,-0.327584,Normal
2026-08-06,11:00,192.168.2.195,27,16,1,0.0,1.0,0.0,0.0,0.5926,14818,548.81,-0.13489815189531906,0.0,-0.6744907594765952,0.07937357049122494,established,-0.333069,Normal
2026-08-06,11:00,192.168.2.197,75,20,4,0.2933,0.68,0.0267,0.0,0.2667,33137,441.83,-0.08647317429187118,-0.5058680696074465,0.6744907594765952,-0.031101372115999226,established,-0.317907,Normal
2026-08-06,11:00,192.168.2.199,990,58,6,0.1111,0.1768,0.302,0.4101,0.0586,116385,117.56,0.7038963511703977,0.02697963037906381,-0.22483025315886507,0.3123801842864425,established,-0.152377,Normal
2026-08-06,12:00,192.168.2.115,11,10,1,0.0,1.0,0.0,0.0,0.9091,7918,719.82,-0.6451650742819607,-0.5246039240373518,-0.6744907594765952,-0.6541432533727504,established,-0.28536,Normal
2026-08-06,12:00,192.168.2.122,18,14,3,0.0556,0.8333,0.1111,0.0,0.7778,8238,457.67,-1.490979573579842,-2.216183923994527,-1.3489815189531904,-1.39387899302977,established,-0.219298,Normal
2026-08-06,12:00,192.168.2.123,42,19,8,0.1429,0.5476,0.3095,0.0,0.4524,17666,420.62,-1.2970976143780677,-1.475448536355052,3.5,-1.2889850745761102,established,-0.198682,Normal
2026-08-06,12:00,192.168.2.126,809,66,9,0.2373,0.2176,0.0433,0.5019,0.0816,58156,71.89,0.29796987557301896,0.689655172413793,0.625,-0.512239278455838,established,-0.155065,Normal
2026-08-06,12:00,192.168.2.152,68,31,5,0.1765,0.6765,0.1471,0.0,0.4559,18946,278.62,-0.9442870632672332,-0.7494341771962169,0.6744907594765952,-0.7624758865058967,established,-0.301256,Normal
2026-08-06,12:00,192.168.2.154,33,14,2,0.0,0.9697,0.0303,0.0,0.4242,15936,482.91,-0.556454876568191,-0.429221392394197,-0.6744907594765952,-0.3467858372205242,established,-0.340169,Normal
2026-08-06,12:00,192.168.2.159,123,28,7,0.252,0.5122,0.2358,0.0,0.2276,56512,459.45,0.11537341938415444,-0.15565171372536812,0.6744907594765952,0.19979256991890093,established,-0.285792,Normal
2026-08-06,12:00,192.168.2.165,2,1,1,0.0,1.0,0.0,0.0,0.5,88,44.0,0.0,0.0,0.0,0.0,established,-0.34333,Normal
2026-08-06,12:00,192.168.2.166,111,38,3,0.2613,0.7387,0.0,0.0,0.3423,11016,99.24,-1.1728406199815955,-0.9367927214952712,0.0,-0.94282124959527,established,-0.307237,Normal
2026-08-06,12:00,192.168.2.170,21,3,4,0.381,0.619,0.0,0.0,0.1429,11451,545.29,1.0599140506060782,0.0,3.0,0.629659036105858,established,-0.263964,Normal
2026-08-06,12:00,192.168.2.174,19,14,4,0.3684,0.6316,0.0,0.0,0.7368,7264,382.32,-0.1686226898691488,0.3372453797382976,0.0,0.022274204647317903,established,-0.256848,Normal
2026-08-06,12:00,192.168.2.178,159,37,5,0.0126,0.9686,0.0189,0.0,0.2327,38110,239.69,-0.8066773907308022,-1.4613966455326228,0.6744907594765952,-0.760753164510304,established,-0.304525,Normal
2026-08-06,12:00,192.168.2.183,87,32,7,0.1724,0.5172,0.2874,0.023,0.3678,37282,428.53,0.8093889113719143,0.8243775949158386,0.0,0.6167294390939457,established,-0.267038,Normal
2026-08-06,12:00,192.168.2.185,74,36,1,0.0,1.0,0.0,0.0,0.4865,22742,307.32,-0.657196124618221,0.0,-1.3489815189531904,-0.6999939395770172,established,-0.324408,Normal
2026-08-06,12:00,192.168.2.194,101,46,7,0.0594,0.8614,0.0792,0.0,0.4554,23122,228.93,-0.22483025315886504,-0.07494341771962168,-0.40469445568595713,-0.6350571221220721,established,-0.327378,Normal
2026-08-06,12:00,192.168.2.195,11,9,1,0.0,1.0,0.0,0.0,0.8182,5432,493.82,-0.4946265569495032,-0.39345294302801387,-0.6744907594765952,-0.49814606720694354,established,-0.305644,Normal
2026-08-06,12:00,192.168.2.199,1613,95,7,0.1252,0.1692,0.2864,0.4191,0.0589,205869,127.63,1.848876577747833,1.0252259544044247,0.22483025315886507,1.7025939611148115,established,-0.134282,Normal
2026-08-06,13:00,192.168.2.115,20,15,2,0.0,0.95,0.05,0.0,0.75,7206,360.3,-0.3812339075302495,-0.1498868354392434,0.0,-0.6955358943611434,established,-0.304656,Normal
2026-08-06,13:00,192.168.2.122,93,46,4,0.0,0.9677,0.0323,0.0,0.4946,47271,508.29,-0.6034917321632693,-0.6744907594765952,-0.6744907594765952,-0.2129604582379005,established,-0.333131,Normal
2026-08-06,13:00,192.168.2.123,128,41,6,0.1562,0.8047,0.0234,0.0156,0.3203,50460,394.22,0.48770870300615343,0.3794010522055848,1.5,0.15932070157549957,established,-0.306597,Normal
2026-08-06,13:00,192.168.2.126,775,49,7,0.1148,0.2116,0.2929,0.3806,0.0632,88197,113.8,0.07531106745252128,-0.7758620689655171,-0.625,1.264071487340287,established,-0.151257,Normal
2026-08-06,13:00,192.168.2.152,160,36,3,0.4312,0.5688,0.0,0.0,0.225,52301,326.88,-0.5010502784683278,-0.5620756328971627,-0.6744907594765952,-0.436574286054775,established,-0.282462,Normal
2026-08-06,13:00,192.168.2.154,73,31,3,0.0,0.9589,0.0411,0.0,0.4247,34793,476.62,0.11803588290840417,0.6131734177059956,-0.3372453797382976,0.7083719735850305,established,-0.334714,Normal
2026-08-06,13:00,192.168.2.159,64,31,6,0.1562,0.7031,0.1406,0.0,0.4844,29491,460.8,-0.4082444070516234,0.0,0.3372453797382976,-0.35024258359904326,established,-0.31214,Normal
2026-08-06,13:00,192.168.2.165,4,1,1,0.0,1.0,0.0,0.0,0.25,176,44.0,1.3489815189531904,0.0,0.0,1.3489815189531904,established,-0.331763,Normal
2026-08-06,13:00,192.168.2.166,315,40,4,0.3143,0.6825,0.0,0.0032,0.127,24783,78.68,-0.2964322446107329,-0.8618493037756495,1.0,-0.5170858736054352,established,-0.292754,Normal
2026-08-06,13:00,192.168.2.170,60,24,5,0.0667,0.9,0.0333,0.0,0.4,14992,249.87,4.817791139118537,7.0821529745042495,4.0,1.224225075266083,established,-0.192442,Normal
2026-08-06,13:00,192.168.2.174,25,11,5,0.44,0.52,0.04,0.0,0.44,9663,386.52,0.1686226898691488,0.0,0.6744907594765952,0.3562480605780407,established,-0.271766,Normal
2026-08-06,13:00,192.168.2.178,278,63,3,0.0,0.9892,0.0108,0.0,0.2266,98104,352.89,0.0,0.0,-0.6744907594765952,0.000869606290626792,established,-0.333768,Normal
2026-08-06,13:00,192.168.2.183,19,12,5,0.0,0.6316,0.1053,0.2632,0.6316,8652,455.37,-0.7194568101083683,-0.6744907594765952,-0.6744907594765952,-0.7590664032981118,established,-0.223579,Normal
2026-08-06,13:00,192.168.2.185,463,82,5,0.0022,0.9762,0.0022,0.0194,0.1771,125189,270.39,6.070416835289357,3.102657493592338,1.3489815189531904,4.129440980474615,established,-0.215185,Normal
2026-08-06,13:00,192.168.2.194,273,101,9,0.0513,0.9121,0.022,0.0147,0.37,78915,289.07,1.810475196489808,2.6729818986665066,0.13489815189531904,1.8764964497054502,established,-0.290002,Normal
2026-08-06,13:00,192.168.2.195,3,2,1,0.0,1.0,0.0,0.0,0.6667,2516,838.67,-0.6744907594765952,-0.7869058860560277,-0.6744907594765952,-0.6775672544568753,established,-0.326521,Normal
2026-08-06,13:00,192.168.2.199,398,24,2,0.0,0.201,0.799,0.0,0.0603,96278,241.9,-0.38411054150029533,-0.8903278025091057,-2.0234722784297854,0.0,established,-0.147984,Normal
2026-08-06,14:00,192.168.2.115,15,13,1,0.0,1.0,0.0,0.0,0.8667,8108,540.53,-0.5278623335034224,-0.2997736708784868,-0.6744907594765952,-0.6430974643449489,established,-0.296873,Normal
2026-08-06,14:00,192.168.2.122,138,65,6,0.0,0.913,0.0797,0.0072,0.471,51074,370.1,-0.0709990273133258,0.24088955695592684,0.6744907594765952,-0.09790311732601875,established,-0.319292,Normal
2026-08-06,14:00,192.168.2.123,115,34,3,0.3304,0.6522,0.0174,0.0,0.2957,50920,442.78,0.21791239921551536,-0.21077836233643601,-1.5,0.1796360231901163,established,-0.290504,Normal
2026-08-06,14:00,192.168.2.126,1064,62,7,0.157,0.1682,0.1974,0.4774,0.0583,101130,95.05,1.9679109364767515,0.3448275862068965,-0.625,2.0287939377927113,established,-0.139139,Normal
2026-08-06,14:00,192.168.2.152,205,44,4,0.3171,0.6537,0.0293,0.0,0.2146,85916,419.1,-0.2842496772079937,-0.2623019620186759,0.0,-0.10813230436793776,established,-0.316765,Normal
2026-08-06,14:00,192.168.2.154,43,14,1,0.0,1.0,0.0,0.0,0.3256,16985,395.0,-0.38783218669904224,-0.429221392394197,-1.011736139214893,-0.288088242505828,established,-0.335957,Normal
2026-08-06,14:00,192.168.2.159,16,8,4,0.0,0.5625,0.4375,0.0,0.5,12960,810.0,-0.8342385709315783,-1.1933298052278223,-0.3372453797382976,-0.686744975176155,established,-0.244506,Normal
2026-08-06,14:00,192.168.2.165,2,1,1,0.0,1.0,0.0,0.0,0.5,88,44.0,0.0,0.0,0.0,0.0,established,-0.34333,Normal
2026-08-06,14:00,192.168.2.166,302,33,3,0.394,0.606,0.0,0.0,0.1093,40325,133.53,-0.35228179794318987,-1.1241512657943253,0.0,-0.03645979576465572,established,-0.278252,Normal
2026-08-06,14:00,192.168.2.170,13,4,4,0.2308,0.7692,0.0,0.0,0.3077,7066,543.54,0.2890674683471122,0.3372453797382976,3.0,-0.10662226344725864,established,-0.286751,Normal
2026-08-06,14:00,192.168.2.174,17,12,3,0.2353,0.7059,0.0588,0.0,0.7059,3972,233.65,-0.28103781644858133,0.11241512657943253,-0.6744907594765952,-0.43601755597124797,established,-0.279756,Normal
2026-08-06,14:00,192.168.2.178,266,70,3,0.0,0.9774,0.0226,0.0,0.2632,73718,277.14,-0.08134561923335822,0.39345294302801387,-0.6744907594765952,-0.3087102331725112,established,-0.334999,Normal
2026-08-06,14:00,192.168.2.183,61,28,7,0.0656,0.7705,0.1639,0.0,0.459,23032,377.57,0.2248302531588651,0.5246039240373518,0.0,-0.06804494980185656,established,-0.316375,Normal
2026-08-06,14:00,192.168.2.185,116,45,3,0.0,0.9828,0.0172,0.0,0.3879,37680,324.83,0.06917853943349694,0.6070416835289357,0.0,0.004195532400993638,established,-0.340971,Normal
2026-08-06,14:00,192.168.2.194,273,70,3,0.044,0.9414,0.0147,0.0,0.2564,78279,286.74,1.810475196489808,1.1241512657943253,-1.4838796708485096,1.8478665486124402,established,-0.292955,Normal
2026-08-06,14:00,192.168.2.195,536,52,2,0.1026,0.8974,0.0,0.0,0.097,223356,416.71,11.308961733890914,2.0234722784297854,0.0,12.91069577444399,established,-0.158174,Normal
2026-08-06,14:00,192.168.2.199,370,23,2,0.0,0.2027,0.7973,0.0,0.0622,85875,232.09,-0.43557032696444975,-0.9173074328881695,-2.0234722784297854,-0.1616198864640106,established,-0.146741,Normal
2026-08-06,14:00,192.168.2.200,39,9,4,0.6667,0.3077,0.0,0.0256,0.2308,6301,161.56,-1.199094683513947,-1.3827060569270202,0.0,-1.1122901691561482,established,-0.181165,Normal
2026-08-06,15:00,192.168.2.115,18,11,2,0.0,0.9444,0.0556,0.0,0.6111,9456,525.33,-0.43988527791951865,-0.44966050631773014,0.0,-0.5647304979792834,established,-0.323011,Normal
2026-08-06,15:00,192.168.2.122,87,43,4,0.0,0.9195,0.069,0.0115,0.4943,31941,367.14,-0.6744907594765952,-0.8190244936501513,-0.6744907594765952,-0.6767598366704924,established,-0.312273,Normal
2026-08-06,15:00,192.168.2.123,81,18,4,0.4321,0.5432,0.0247,0.0,0.2222,33751,416.68,-0.48770870300615343,-1.5597598812896265,-0.5,-0.5786112742041324,established,-0.270895,Normal
2026-08-06,15:00,192.168.2.126,844,54,7,0.1078,0.1623,0.218,0.5118,0.064,84927,100.62,0.5271774721676489,-0.3448275862068965,-0.625,1.0707178638206527,established,-0.144294,Normal
2026-08-06,15:00,192.168.2.152,589,136,4,0.1409,0.5161,0.343,0.0,0.2309,147030,249.63,1.5657821202135245,3.185095253083922,0.0,0.488994075784059,established,-0.244952,Normal
2026-08-06,15:00,192.168.2.154,41,16,1,0.0,1.0,0.0,0.0,0.3902,20570,501.71,-0.42155672467287203,-0.3065867088529978,-1.011736139214893,-0.08748683444845334,established,-0.335587,Normal
2026-08-06,15:00,192.168.2.159,119,45,5,0.0924,0.8487,0.0588,0.0,0.3782,49341,414.63,0.07987390572749153,0.7263746640517179,0.0,0.05382084104590668,established,-0.331999,Normal
2026-08-06,15:00,192.168.2.165,3,1,1,0.0,1.0,0.0,0.0,0.3333,132,44.0,0.6744907594765952,0.0,0.0,0.6744907594765952,established,-0.34443,Normal
2026-08-06,15:00,192.168.2.166,189,50,4,0.3651,0.6085,0.0265,0.0,0.2646,21522,113.87,-0.8377432999868539,-0.487132215177541,1.0,-0.6179301433158189,established,-0.293497,Normal
2026-08-06,15:00,192.168.2.170,33,18,3,0.0303,0.9091,0.0606,0.0,0.5455,13295,402.88,2.216183923994527,5.058680696074464,2.0,0.9392833727936454,established,-0.235388,Normal
2026-08-06,15:00,192.168.2.174,16,10,3,0.3125,0.5,0.1875,0.0,0.625,5659,353.69,-0.3372453797382976,-0.11241512657943253,-0.6744907594765952,-0.2011639107210898,established,-0.262993,Normal
2026-08-06,15:00,192.168.2.178,522,80,4,0.0,0.9866,0.0134,0.0,0.1533,165649,317.34,1.6540275910782838,0.9555285759251765,0.0,0.8583521887780233,established,-0.318698,Normal
2026-08-06,15:00,192.168.2.183,23,14,6,0.087,0.5652,0.3478,0.0,0.6087,10412,452.7,-0.6295247088448223,-0.5246039240373518,-0.3372453797382976,-0.6744907594765952,established,-0.24803,Normal
2026-08-06,15:00,192.168.2.185,92,31,2,0.0,0.9891,0.0109,0.0,0.337,36052,391.87,-0.3458926971674847,-0.3372453797382976,-0.6744907594765952,-0.07254971196774392,established,-0.339483,Normal
2026-08-06,15:00,192.168.2.194,120,49,6,0.0417,0.875,0.0667,0.0167,0.4083,25563,213.02,0.0,0.07494341771962168,-0.6744907594765952,-0.5251741212289317,established,-0.316447,Normal
2026-08-06,15:00,192.168.2.195,462,94,4,0.1169,0.881,0.0022,0.0,0.2035,223277,483.28,9.645217860515313,4.384189936597869,1.3489815189531904,12.905834912375148,established,-0.145572,Normal
2026-08-06,15:00,192.168.2.199,240,31,2,0.0,0.3458,0.6542,0.0,0.1292,50995,212.48,-0.6744907594765952,-0.701470389855659,-2.0234722784297854,-0.7035118060895695,established,-0.176946,Normal
2026-08-06,15:00,192.168.2.200,129,19,3,0.6202,0.3798,0.0,0.0,0.1473,19824,153.67,-0.5246039240373518,-0.708215297450425,-0.6744907594765952,-0.6493822042555192,established,-0.231514,Normal
2026-08-06,16:00,192.168.2.115,15,9,1,0.0,1.0,0.0,0.0,0.6,8108,540.53,-0.5278623335034224,-0.5995473417569736,-0.6744907594765952,-0.6430974643449489,established,-0.333514,Normal
2026-08-06,16:00,192.168.2.122,94,48,3,0.0,0.9574,0.0426,0.0,0.5106,32016,340.6,-0.5916585609443817,-0.5781349366942244,-1.3489815189531904,-0.6744907594765952,established,-0.316502,Normal
2026-08-06,16:00,192.168.2.123,76,29,5,0.1579,0.7368,0.1053,0.0,0.3816,32155,423.09,-0.5914765121563988,-0.632335087009308,0.5,-0.6490966074583243,established,-0.31571,Normal
2026-08-06,16:00,192.168.2.126,669,57,8,0.1106,0.1809,0.1629,0.5456,0.0852,63373,94.73,-0.6188605108055009,-0.08620689655172413,0.0,-0.20376042405157774,established,-0.151198,Normal
2026-08-06,16:00,192.168.2.128,115,58,9,0.0609,0.8609,0.0609,0.0174,0.5043,40160,349.22,0.2890674683471122,1.9560232024821262,3.0352084176446783,0.2576334331927709,new_host,-0.257959,Normal
2026-08-06,16:00,192.168.2.129,39,9,4,0.4103,0.5385,0.0513,0.0,0.2308,6255,160.38,-1.0400212355800402,-1.3489815189531904,-0.5,-0.8421787558177514,established,-0.268229,Normal
2026-08-06,16:00,192.168.2.152,221,30,3,0.1312,0.362,0.5068,0.0,0.1357,75929,343.57,-0.2071650189820971,-0.7869058860560277,-0.6744907594765952,-0.2057122559105956,established,-0.231059,Normal
2026-08-06,16:00,192.168.2.154,32,11,2,0.0,0.9688,0.0312,0.0,0.3438,13270,414.69,-0.5733171455551059,-0.6131734177059956,-0.6744907594765952,-0.49596389966988563,established,-0.335221,Normal
2026-08-06,16:00,192.168.2.159,91,32,3,0.0,0.967,0.033,0.0,0.3516,42743,469.7,-0.1686226898691488,0.05188390457512271,-0.6744907594765952,-0.08048699148847013,established,-0.340676,Normal
2026-08-06,16:00,192.168.2.165,2,1,1,0.0,1.0,0.0,0.0,0.5,88,44.0,0.0,0.0,0.0,0.0,established,-0.34333,Normal
2026-08-06,16:00,192.168.2.166,143,46,3,0.2657,0.7343,0.0,0.0,0.3217,16484,115.27,-1.0353647963940091,-0.6370190506167843,0.0,-0.7737269635552892,established,-0.316435,Normal
2026-08-06,16:00,192.168.2.170,34,7,5,0.4412,0.5294,0.0294,0.0,0.2059,12493,367.44,2.3125397467768978,1.3489815189531904,4.0,0.8046202936051392,established,-0.21985,Normal
